UNIQUD,NAME,MPP,CMP,GMP,MEP,EryA,Gn
NM_025844,Chordc1,40.0259,87.3002,97.8461,156.7724,19.0852,19.1618
NR_002869,Gm5477,0,0,0,0,0,0
NM_016908,Syt5,0.5249,0,0,4.8223,3.5166,0
NM_025349,Lsm7,24.4094,20.2542,15.7575,68.3387,40.1822,2.4258
NM_011528,Taldo1,1290.5875,1639.3255,2017.1262,4754.2709,3641.7135,2723.0751
NM_001080809,Cps1,0,0,0,0,0,0
NM_001039701,Il1rn,1.312,3.4927,0.7329,2.4118,3.0136,169.264
NR_015597,Zfp862-ps,13.6476,26.8888,25.2845,41.0154,4.5206,7.043
NR_045169,2010310C07Rik,0,0.698,0,0,0,0.647
NM_001033875,Ctrc,1.0497,0,0,0,0,0.9976
NM_001159907,Gm17296,16.5357,20.6056,14.2933,90.8623,1.5065,1.6239
NR_037906,Luc7l,1198.505,1925.3083,1849.6014,3295.6927,2322.6132,201.3608
NM_013923,Rnf19a,25.3307,51.6835,42.8743,138.2873,405.8234,33.8423
NM_001081204,B3galtl,63.1272,99.867,76.5916,610.2977,99.4426,11.5429
NM_019410,Pfn2,0.1312,0,0.3662,3.2178,0,1.1152
NM_177870,Slc5a6,16.5376,21.6488,27.1186,36.9781,0,2.1133
NM_133167,Parvb,14.5638,40.5065,29.6837,353.7656,962.2967,9.8829
NM_198621,Cct8l1,0,0,0.7328,0,0,0
NM_001253858,Tmem52,0,0,0,0,0,0.0391
NM_001103366,Vmn2r87,0,0,0,0,0,0
NM_175190,Swi5,730.5759,1325.4545,1520.8858,3353.4685,625.8075,111.4268
NM_001164634,Slc22a8,0.656,0,0.7331,0,1.0046,0
NM_026746,Nsmce2,119.9505,255.2605,210.3469,393.1582,166.744,66.3116
NM_001166164,Ccdc74a,0.1312,1.0478,0.3664,102.1267,76.8398,0.0977
NR_040538,1700007F19Rik,0.5249,0,0,0,0,0
NR_045747,Gm10872,2.8871,3.4924,0.7325,0,1.0046,114.1747
NM_029525,Prex2,5.5109,0.6985,2.1989,2.4143,1.0046,0.9414
NM_001081051,D130043K22Rik,5.2485,0,0.3662,2.4118,2.5114,0.0979
NM_001166177,Arsg,3.4117,8.0297,7.3287,57.0836,19.5894,24.7019
NM_023892,Icam4,15.7579,50.2836,26.3859,344.934,1354.5793,1.7648
NM_023631,Aox4,2.1007,0.349,0,3.2178,2.5116,0.4705
NM_001205076,Jph2,0.6561,0.3491,0,0,0.5025,0.1174
NM_001277268,Fgf5,1.4432,0.699,0,0,0,0
NM_025823,Pcyox1,89.76,188.9284,238.1993,247.6503,20.0892,42.6308
NM_001082545,Stfa2,0,0,0,0,0,3.4309
NM_001252501,Sorcs1,8.1347,0,0.7331,0,1.0046,0.5287
NM_001252454,Epn1,643.0828,610.3808,620.7977,3160.1428,2364.0985,419.1051
NM_025505,Blzf1,29.2631,46.449,58.2687,77.1875,17.5797,8.2969
NM_001199136,Macf1,384.7431,486.092,364.992,596.6621,468.0959,231.6267
NM_013464,Ahr,7.6125,5.9366,10.6274,4.0239,4.0185,39.7289
NM_001252220,Nbr1,108.6582,164.8212,168.2062,317.5897,461.5614,56.6169
NR_045470,1110028F18Rik,0.656,0,0,0.8035,0,0
NM_009314,Tacr2,0,0,0,0,0,0
NM_001284373,Atf2,41.6057,116.2795,115.4373,221.0715,81.363,26.8192
NM_001276383,Spns2,320.3194,417.9786,155.0168,330.4569,9.041,4.2289
NM_008136,Gnl1,279.1562,273.4287,300.8729,530.6156,43.6946,77.0377
NM_009122,Satb1,558.0754,451.8607,196.7871,59.5006,7.032,115.257
NM_173403,Slc10a4,0,0,0,0,0,0
NM_001083807,Rusc1,92.9332,138.6262,127.8944,119.8162,9.0412,42.4602
NM_001011834,Olfr1152,0,0,0,0,0,0
NM_001199996,4933402E13Rik,0,0,0,0,0,0
NM_008998,Rab17,21.1271,17.462,12.4586,4.0188,0,0.1175
NM_019880,Mtch1,422.5929,563.2431,499.1322,692.2181,189.3492,129.5391
NM_178922,Hic2,32.1505,50.9846,42.8757,57.9014,1.004,7.0245
NM_001167164,Gm4214,0,0,0,0,0,0
NM_001195579,Gm15070,0.2626,0,0.7331,0,0,0
NR_040258,2210408F21Rik,29.393,7.3317,1.0993,4.0213,1.0046,19.4874
NM_011823,Gpr34,0.3939,1.3976,0.7329,0,0,1.0367
NM_028561,Speer4b,0,0,0,0,0,0
NM_027724,Cage1,9.317,3.4924,8.062,16.0868,7.0322,5.2072
NM_026187,Ankzf1,79.1302,85.2074,101.5124,118.2003,55.7541,31.373
NM_001252497,Rapgef6,27.5581,46.4445,48.0045,133.4599,43.6982,19.7488
NM_021716,Fign,7.6103,1.0481,0.3665,0,0,0.0784
NM_177880,4933411G11Rik,0,0,0,0,0,0.0979
NM_172865,Manea,15.7475,28.9819,20.5203,44.2162,9.5431,8.7742
NM_009772,Bub1,29.931,70.8892,51.3028,163.2068,78.8521,3.0737
NM_009014,Rad51b,138.0603,426.7233,301.5914,439.7876,132.0918,22.1048
NM_145131,Pitrm1,159.333,309.384,308.2002,1454.4187,402.8151,21.6616
NM_010839,Mtcp1,33.0733,43.2981,52.4032,110.9649,148.6547,7.9848
NM_013884,Cspg5,1.9681,0.6981,0.3665,3.214,1.0044,0.3523
NM_001284228,Flot2,150.7156,172.5041,250.6604,291.8468,31.1395,171.1109
NM_001177594,Slc8b1,35.4373,49.9375,111.0365,24.1333,10.5488,125.8596
NM_001173547,Taz,103.0173,133.0528,134.4914,229.9161,64.7925,56.9635
NM_182698,Myo15,5.7734,6.6344,2.1986,5.6244,52.2315,3.0713
NM_008074,Gabrg3,4.9867,1.0473,0.7331,11.2524,2.0084,0.3134
NM_178741,Klhl8,14.5636,10.8256,10.2613,21.7147,0,5.8882
NM_001080158,Cenpm,198.0175,183.6821,147.3115,336.9163,535.4079,15.2447
NM_001110231,Celf2,549.9022,1109.4007,1052.4735,331.2461,29.6334,496.1983
NM_013606,Mx2,24.5362,19.9064,7.6962,14.469,8.5386,9.2149
NR_102396,C130046K22Rik,13.2523,10.4761,8.7952,31.3553,3.0136,3.1719
NM_001256086,Rnf6,157.2204,173.1957,169.6701,208.2526,200.3919,57.517
NM_001082966,Gm15114,0,0,0,0,0,0
NM_001171007,Nod1,27.1638,20.953,48.0047,9.6524,6.0271,113.5858
NM_146866,Olfr1008,0,0,0,0,0,0
NR_033496,Lrp8,66.81,107.5498,134.4898,118.9892,20.5927,41.1965
NM_146752,Olfr1106,0,0,0,0,0,0
NM_001081195,Arid4a,374.7962,396.3538,370.4894,613.5299,626.3264,281.3773
NM_147007,Olfr394,0,0,0,0,0,0
NR_015575,4933432I09Rik,0.2624,0,0,0,0,0
NM_194340,Prr14l,123.6305,287.3923,253.2214,631.9483,121.5452,78.9895
NM_146711,Olfr43,0,0,0,0,0,0
NM_181390,Mustn1,4.0683,2.7934,2.9314,1.6083,0,2.0156
NR_038044,Gm10033,2.8867,4.5406,7.6962,6.4331,0,4.1275
NM_001252436,Dlg1,80.5841,152.6035,130.4582,365.8508,84.3776,54.047
NM_029594,Il31,0,0,0,0,0,0
NM_001285942,Eif3k,727.3369,1172.9049,1119.5795,2761.6899,995.4719,173.8431
NM_001105245,Pcdh19,3.4113,0.3491,0,0,0,0.2151
NM_008701,Nkx2-9,0,0,0,0,0,0
NM_001199083,Wnk1,253.5666,501.7952,401.6403,930.2203,1321.8871,229.6424
NM_029017,Mrpl47,47.9013,81.7134,91.9805,210.6523,11.0485,9.8804
NM_001271546,Slc4a9,0,0,0.3665,0,0,0.0977
NM_025277,Gng10,327.9776,673.9221,587.0917,684.2096,46.2071,195.1698
NM_013747,Golga5,89.8944,129.8958,113.2373,190.5537,67.8028,37.5518
NM_001025610,Ms4a7,0.5248,0.349,1.0995,0,6.5281,24.6498
NM_175173,Wdr27,7.8752,3.841,1.0992,4.0188,0,0.6071
NM_001081247,Polr3a,28.4754,48.5376,48.7373,111.7489,8.5391,10.4473
NM_001033244,Fancd2,26.9023,55.1749,43.6099,164.8229,106.972,5.3995
NM_001167776,Rbm10,220.5906,227.3138,224.2833,586.9167,519.8597,58.3283
NM_175212,Tmem65,14.04,23.7441,39.2094,38.5945,42.1843,20.5436
NM_001193659,Cldn12,1.575,5.5865,3.6647,0.8035,0,0.7443
NM_144511,Ces3b,0,0,0,0,0,0.0391
NM_001253694,Zfp219,145.1226,132.6992,113.9691,188.9128,37.6706,11.1323
NM_027954,Syce2,179.1258,355.8319,342.2779,515.3681,179.3009,11.288
NM_001033334,Syndig1l,0.2624,0,0,0.8035,1.0044,0.2154
NM_001143765,Syce1,0.2624,2.4442,1.0996,1.6097,0,0.763
NM_016708,Npy5r,0.1312,0,0,0,0,0
NM_025685,Col27a1,2.3621,2.7948,2.932,3.2166,0.5025,20.5389
NM_145414,Nsun5,122.5929,141.4243,114.3329,394.8034,19.5853,13.4605
NM_001012517,Fut10,10.7604,15.0149,15.0256,13.6723,0,0.6261
NM_001163497,Cd160,0.656,0,1.4657,0,1.0046,10.1509
NR_015551,Rab10os,82.1514,111.7425,102.6078,281.4122,124.5538,23.8875
NM_030889,Sorcs2,28.8639,1.7458,0.3665,1.6083,22.1036,3.936
NM_011960,Parg,49.4842,77.5216,65.9628,139.1196,30.1328,17.6186
NM_001170745,Magi2,50.7884,14.668,6.5963,12.0628,5.0231,2.4064
NM_080554,Psmd5,80.3334,186.4704,195.6892,764.5952,341.5202,23.4364
NM_001252578,Sulf2,7.4788,13.6187,10.6257,10.4545,4.5206,92.2213
NM_027218,Clec4b1,0.3941,0.6983,1.4659,3.2178,0.5019,1.4868
NM_001011860,Olfr1222,0,0,0,0,0,0
NM_010567,Inppl1,12.4651,19.5554,26.7524,29.7496,8.5386,20.7966
NM_001163465,Rhpn1,1.1808,0,0,0,0,1.1541
NM_027695,Oxsm,21.2583,28.985,37.745,45.0248,20.0872,6.5632
NM_001081238,Palb2,47.5032,85.5519,65.5938,184.9439,115.5192,11.6426
NM_011171,Procr,10.236,9.0792,7.6951,0,0,21.7331
NM_001011801,Olfr213,0,0,0,0,0,0
NM_001038607,Kcnh1,11.6786,0.3494,0.3664,2.4118,0.5025,0.0196
NM_007673,Cdx2,0,0,0,0,0,0
NM_001163165,Hmg20b,413.2437,302.0642,277.4145,533.0864,659.9513,96.4625
NM_020050,Tmem9b,51.9771,97.0788,121.6695,252.4386,182.8138,83.5754
NR_102383,5930430L01Rik,4.3312,16.7622,16.8575,57.8974,3.0136,0.9586
NM_133248,Glmn,37.0135,38.4109,28.9504,54.6809,21.5968,8.0597
NM_024434,Lap3,119.4314,227.3389,206.6859,747.7171,25.1117,54.7568
NM_009221,Snca,0,0,0,0,0,0.2551
NM_172150,Ift52,87.7954,153.2951,166.3745,253.2537,38.6704,37.721
NM_013848,Ermap,11.4156,28.2865,17.2227,4416.8763,7665.6757,7.5065
NM_001190886,Kcnip1,11.6804,5.5865,5.1306,7.2352,1.0046,2.9153
NM_029990,Lhfpl3,22.4381,2.7927,1.0993,8.0387,3.0141,0.3328
NM_001159591,Csnk1g2,514.8142,391.4634,330.5567,988.1847,394.2767,174.6191
NM_001099306,Gm6890,0,0,0,0,0,0
NM_008125,Gjb2,0.1312,0,0.3665,12.0588,0,2.6209
NM_007667,Cdh8,6.6914,0.6981,0,0,0.5025,0.0981
NR_029437,4933406I18Rik,10.2343,4.5397,2.1989,3.214,8.0355,5.3818
NM_145100,Lypd1,0,0,0,0,0,0
NR_004447,Gm5523,1.9683,1.0479,1.4656,0,0,0.2352
NR_029414,Gsdmcl-ps,0,0,0,0,0,0
NM_001270496,Tmem254b,0,0.3495,0,0,0,0
NM_001252108,Cadps2,8.1355,2.4445,1.0996,2.4118,2.0095,0.6077
NM_133207,Kcnh7,10.3655,1.0473,0.7328,0.8048,30.1408,1.1363
NM_010792,Mettl1,222.2354,224.5332,239.6629,586.9733,12.5556,16.0003
NR_028263,B130006D01Rik,11.1559,18.1604,19.4229,49.8393,6.0271,9.8918
NM_026029,Glod4,120.9968,207.4215,200.0886,396.3579,26.6204,26.2235
NM_001160256,Smg7,98.945,181.934,150.9815,392.4021,139.6287,55.1968
NM_001099323,Zkscan16,0.2624,0,0,0,0,0.0391
NM_008808,Pdgfa,6.6918,5.2389,5.8639,0,0.5025,9.7216
NM_001166671,Gemin5,121.2645,231.1721,226.1048,616.652,19.0857,16.616
NM_009237,Sox3,0,0,0,0,0,0
NR_045887,4930456L15Rik,0,0,0,0,0,0
NM_026141,Ppil4,110.1095,167.2679,150.618,351.3514,211.4432,52.9448
NR_033633,Gm8709,0,0,0,0,0,0
NM_024198,Gpx7,18.7641,13.2721,14.6585,4.8223,0,1.6237
NM_001163529,Adam33,2.0992,0.699,0.3664,21.7096,157.1988,4.1669
NM_001271574,Tktl2,0,0,0,0,0,0
NM_016798,Pdlim3,1.0503,0,0,0.8035,0.5019,0.0391
NR_040379,G730013B05Rik,1.0495,0,0,1.6083,0,0.5284
NM_001165954,Phc3,42.5179,70.1874,74.3923,132.6852,48.7182,31.6865
NM_011715,Wdr1,219.551,406.4506,444.5216,410.1048,96.4351,403.366
NM_001081325,Sult2a6,1.7059,0,0.3664,0,0,0
NM_022315,Smoc2,4.7232,0,0,0.8035,0.5025,0.1956
NM_001160182,Tor1aip2,71.92,129.1991,144.3875,462.3084,242.0801,34.4298
NM_001159598,Axin1,172.9694,230.814,202.6539,424.5479,140.6336,59.8512
NM_027572,Slc22a16,0.3938,0,0,0,0,0.0784
NM_009968,Cryz,11.2857,33.1753,31.149,79.5913,1.0044,8.0402
NM_015809,Krtap5-4,0,0,0,0,0,0
NM_009951,Igf2bp1,0.656,0,0,1.6083,0,0.0782
NM_026231,Gstcd,36.6191,82.4145,86.4845,159.213,32.1439,15.9628
NM_175471,Cyb5rl,13.9081,15.3643,14.2917,14.4703,1.0046,1.741
NM_175643,Adamts2,6.6915,1.0478,0,1.607,1.5071,0.5677
NM_033077,D1Pas1,0,0,0,0,0,0
NM_177600,Ccdc73,4.1987,1.0476,1.0995,3.2166,1.5065,0.0782
NM_007700,Chuk,38.8509,99.5256,92.3461,262.0684,63.7821,47.8298
NM_175533,5830411N06Rik,0.1312,0,0,0,1.0046,0.0393
NM_001039521,Rrn3,72.0483,150.1532,137.786,433.3755,22.6028,16.6902
NM_008794,Pcsk7,95.2677,133.3923,144.0219,253.2696,130.087,75.6827
NM_029196,Tex38,0.1312,0,0.7328,1.607,0,0.1565
NM_001004153,AU018091,0.9184,0,0,0,0,0.0196
NM_027490,Dcp2,129.0178,202.5305,224.6392,351.3605,70.3133,31.6236
NM_010511,Ifngr1,236.1564,387.2535,754.9239,1090.3064,23.6068,242.7167
NM_013470,Anxa3,141.1603,358.6309,734.3996,36.1721,9.0412,188.9083
NM_001271753,Dnmt3a,424.1712,451.516,403.8287,432.6036,42.6944,262.3625
NM_183141,Elfn2,0.525,0,1.4656,1.6097,0,0
NM_001286079,Nin,123.1184,216.5031,358.3946,183.3382,15.0672,66.3856
NM_178893,Coro2a,448.6373,492.0086,371.2293,54.6877,16.0723,106.8583
NM_028657,Mfsd12,0.3936,4.1921,1.8325,7.2341,3.0136,1.3694
NM_008304,Sdc2,2.8876,5.9373,5.863,8.8422,0,1.1542
NM_144813,Slc24a1,0,0,0,0,0.5019,0.1174
NM_146727,Olfr611,0,0,0,0,0,0
NM_001033782,Gm5592,0,0,0,0,0,0
NM_029438,Smurf1,45.2735,45.7461,36.2787,49.0422,3.516,42.2099
NM_146972,Olfr1233,0,0,0,0,0,0
NM_023858,Mtmr2,35.83,118.0262,88.6861,126.2258,18.0813,11.1139
NM_001252200,Map4k4,291.1726,254.2105,154.6444,126.2258,23.1075,202.9667
NM_001146708,Fas,1.3121,0,1.8324,0,0,6.5841
NM_018877,Setdb1,94.2332,171.1085,149.881,401.2049,56.2485,30.0826
NM_009715,Atf2,41.6057,116.2795,115.4373,221.0715,81.363,26.8192
NM_001104618,Vmn2r5,0,0,0,0,0,0
NM_027053,Lrrc51,13.2567,19.554,12.4593,15.2779,5.0231,1.566
NM_177893,Fan1,6.9554,11.8731,4.7638,24.1214,2.5114,3.0711
NM_001001804,Ephx4,0.2625,0.3491,0,0,0,0.0391
NM_011535,Tbx3,3.0177,0,0,0,0,1.8585
NM_172397,Limd2,1503.2011,1546.8644,1642.5278,181.6838,187.8544,1057.9527
NM_001111267,Ncoa7,19.6878,38.0612,31.8811,66.7239,89.4028,14.8493
NR_077229,8430426J06Rik,0,0,0,0,0,0
NM_010580,Itgb5,49.3408,60.416,39.579,4.0201,20.5949,55.7161
NM_001126320,Gm11563,0,0,0,0,0,0
NM_001271583,2700089E24Rik,50.6655,116.2812,127.8951,202.5808,16.5737,13.6942
NM_139232,Fgd4,28.0917,59.3673,91.2493,5.6282,2.5111,29.9347
NR_036696,Gm8579,0.1312,0,0,0,0,0
NM_033585,Pcdhga2,62.0652,57.6184,41.0439,53.8775,17.0764,5.2236
NM_001025311,St6galnac6,83.0808,145.9579,131.9228,181.7156,8.0361,16.2978
NM_007543,Ceacam2,8.0041,1.7467,0.3665,2.4118,1.0046,0.1959
NM_001005485,Olfr111,0,0,0,0,0,0
NR_039572,Mir5112,0,0,0,0,0,0
NR_040421,Gm15401,0.7879,1.3964,1.0996,0,0,0.0391
NM_031874,Rab3d,135.841,191.3618,299.76,110.1274,13.0581,331.2024
NM_001024705,Prpmp5,0,0,0,0,0,0
NM_001272070,Abhd10,28.6113,59.3619,61.5643,159.989,49.2154,18.3819
NM_001048141,Bdnf,2.4928,0,0,0,0,0
NM_001083319,Ubp1,131.1093,199.7498,200.0917,460.6766,830.2033,77.3239
NM_024282,Desi2,87.0249,140.7301,164.9063,374.6537,28.6235,28.1201
NM_175770,Taf7,34.6448,52.0308,52.7715,137.4849,111.4985,13.3477
NR_030404,Mir302c,0,0,0,0,0,0
NR_028144,Lrrc28,22.8321,32.8243,31.5156,77.9921,38.6763,18.1729
NM_001113423,Slain2,107.1139,172.1563,177.7327,129.4411,7.5331,56.9302
NR_029735,Mir16-2,0,0,0,0,0,0
NR_030669,1700034H15Rik,2.3617,2.7937,0,5.6296,24.1077,1.9375
NR_073425,Runx2,299.5997,499.6899,262.7555,69.1343,2.5114,187.4798
NM_013759,Msrb1,274.2253,334.5279,714.2454,325.6416,213.9594,1542.0612
NM_010507,Ifna9,0,0,0,0,0,0
NR_045731,1700030F04Rik,0,0,0,0,0,0
NM_146401,Olfr1305,0,0,0,0,0,0
NR_045871,4930428O21Rik,0.1312,0,0.3665,0,0,0.1174
NM_028370,Pot1b,58.7917,52.7327,46.1747,90.8687,71.8242,48.1469
NR_045046,2610035F20Rik,1.8368,0,0,0,0,0
NM_026148,Lims1,372.5792,518.2035,457.3473,823.3068,514.2933,351.1537
NM_023323,Rpf2,48.9571,106.1545,112.8684,209.8477,6.0276,4.6186
NM_198602,Cux1,980.8449,1191.4575,942.1658,1333.158,361.6097,180.5551
NM_001220499,Rnf223,0.2624,1.7457,2.931,4.0201,4.5201,0.1565
NM_172283,Fuk,29.1361,32.8229,33.7118,66.729,7.032,15.5158
NM_021889,Syt9,4.5926,0,0,0.8035,0,0.137
NM_001253897,Ecsit,141.2062,187.176,207.4192,482.432,32.1407,28.9929
NM_001081149,Kat6a,138.1747,166.5643,131.9247,303.9897,248.1092,72.2236
NM_015781,Nap1l1,267.333,577.1882,512.6992,1216.3459,177.8061,58.7221
NM_001145781,Acbd6,117.5827,146.6527,128.6331,453.4677,46.2082,41.3769
NM_019767,Arpc1a,227.1624,287.0407,275.2111,788.7691,395.7575,122.5182
NM_001253822,Irx3,0,0,0,0,0,0
NM_009930,Col3a1,1.968,0.6983,0,0,0,0.1764
NM_198932,Pou2f1,153.4119,251.425,166.374,328.8488,226.0158,85.5218
NM_001282014,Tyrp1,0.7872,0,0,0,0,0
NR_027945,4930511M06Rik,0.5248,0,0,0,0,0
NR_046059,4933402J15Rik,0,0,0,0,0,0
NM_001123037,Eif4a2,28.6076,48.1928,49.4746,98.9036,9.542,13.6232
NM_026376,Plxnd1,118.2615,104.4064,170.7744,14.4663,16.0723,61.6533
NR_033587,Otub2,4.5928,8.3807,5.4965,73.979,480.1368,7.6323
NM_147176,Homer1,9.1873,22.3471,15.3921,55.4675,6.5287,7.162
NM_013528,Gfpt1,41.473,70.8937,82.8209,232.3463,12.5572,94.8244
NM_013668,Kdm5c,192.9594,333.4852,296.8382,640.8114,430.4289,87.9422
NM_008238,Foxn1,2.493,0,0,0,1.0044,0.0391
NM_145619,Parp3,68.2394,99.174,67.0573,22.5104,9.542,38.3361
NM_001281966,Itk,6.5603,2.7933,0.7328,3.2178,3.5149,12.681
NM_025485,Mrps22,66.4158,138.2792,129.365,431.7265,53.7382,10.372
NM_033370,Copb1,58.4143,156.7922,170.7739,301.4571,12.5563,28.619
NM_008589,Mesp2,0.9185,0.349,0,0,0,0.2152
NM_028189,B3gnt3,2.493,1.0478,1.466,0.8048,48.2157,0.5287
NM_009346,Tead1,4.8549,0.6985,1.4657,0,3.0136,1.1754
NM_020253,Nrxn2,6.9536,0,0,0.8035,1.5071,2.5045
NM_001029935,Trim38,0,0,0.3665,0,0.5025,0
NM_001168240,Irak1bp1,20.0781,37.016,23.8211,31.3671,0.5025,1.0565
NM_001164355,Ska1,42.7781,77.5192,42.8762,268.579,495.2215,9.0464
NM_008880,Plscr2,6.1675,0.3495,0.3664,6.4331,0,0.1764
NM_001082414,Sh3d19,13.6557,26.8885,38.4769,71.5591,35.158,1.3712
NR_027641,Sec16b,3.8051,4.8882,2.9311,0,0,0.9413
NM_001029982,Sec23ip,32.2942,93.2343,92.7155,256.4638,35.1558,18.5412
NR_028384,4930528A17Rik,0,0,1.0994,1.6097,0,0
NM_028029,Dnmbp,59.8393,82.4141,85.0186,38.5996,4.0176,48.5513
NM_010292,Gck,2.4935,0,0.3665,0,0,0.0782
NM_020493,Srf,121.7845,144.9131,196.4235,222.7178,35.1597,39.0107
NM_001166361,Fgf8,0,0,0,0,0,0
NM_001167921,Gtf2e2,47.5106,140.3778,135.5916,196.1636,195.3783,15.3904
NM_008650,Mut,47.513,126.7647,145.1196,317.57,40.1811,13.0159
NM_027912,Tysnd1,97.1183,150.8462,168.9355,328.8397,39.174,15.1661
NM_001033865,Rps27a,9.7134,19.2061,27.1169,47.4366,2.5114,2.6021
NM_001163614,Ascl4,0,0,0,0,0,0
NR_106159,Mir7687,0,0,0,0,0,0
NM_033563,Klf7,29.926,48.1895,59.3669,57.0809,10.0441,72.5783
NM_194067,Ifi27,664.0836,338.3761,290.973,971.3276,2733.7599,317.3454
NM_012026,Arhgef28,13.519,23.0472,20.5212,14.4744,3.5157,2.0548
NM_013531,Gnb4,26.9092,110.6955,41.7784,306.3107,3.5166,21.8298
NM_145392,Bag2,65.625,110.7085,115.4367,600.6116,186.8345,1.8982
NM_133200,P2ry14,97.886,38.7591,22.7205,16.8757,0.5025,14.5544
NM_026291,4930522H14Rik,1.4433,0,0,0,0,0
NM_009675,Aoc3,1.4432,0,0.3665,2.4105,6.0271,0.0784
NM_001286684,Slc8a1,39.2441,134.4399,75.1233,262.1406,9.041,198.1548
NM_207214,Exoc5,34.5224,105.8033,103.7045,243.5741,42.6927,31.2842
NM_030678,Gys1,105.9239,148.0612,202.2819,82.8277,11.5527,120.8098
NM_001164089,Cops7a,299.4854,438.9324,454.0535,866.6971,40.1796,49.0358
NM_001085516,Gm12794,0,0,0,0,0,0
NR_105866,Mir6901,0,0,0,0,0,0
NM_009937,Colq,14.0386,4.1894,1.8327,4.0188,3.0141,9.9375
NM_001243586,Mif4gd,87.5315,143.8721,129.7308,473.56,278.7499,86.195
NM_183278,Fam25c,0,0,0,0,0,0
NM_001033215,Zfp957,2.0992,0,0.3664,0,0,0.0391
NM_011027,P2rx7,48.2937,67.7477,54.2357,12.8663,7.0322,32.3958
NM_001042617,Cadps,17.7124,0.6983,0.3665,2.4105,0.5025,0.1173
NM_025909,Oma1,70.9977,118.0301,110.6719,136.6738,16.5748,33.6333
NM_080466,Kcnn3,1.312,0,0,0,0,0.4707
NM_001276719,Ackr2,0,0,0,0,3.516,3.6778
NM_001161806,Wfdc11,2.0992,0,0,0,0,0
NM_001146043,Gfm2,64.307,105.11,100.4101,295.0502,66.7962,29.1071
NM_001271504,Crem,10.1044,19.5554,8.4286,30.5493,47.2042,6.2466
NM_008420,Kcnb1,4.9858,8.3827,5.8634,2.4118,1.5071,2.6401
NM_152894,Pop1,62.8653,94.9855,94.9129,258.9147,6.0271,7.2385
NM_146605,Olfr828,0,0,0,0,0,0
NM_015772,Sall2,6.8232,3.8411,3.6643,0.8035,0.5025,3.8535
NM_001012667,Smim19,62.9952,70.1923,100.41,144.757,12.0542,36.3989
NM_001001130,Zfp85,4.4616,2.795,4.7643,7.2365,0,1.0767
NM_026647,Zdhhc21,89.7765,169.7137,161.6093,253.2812,13.5601,22.8517
NR_030758,Mir718,0,0,0,0,0,0
NM_009277,Trim21,28.8691,35.6195,41.7773,76.3865,42.1884,12.6469
NM_001286203,Timm9,214.983,408.5632,379.6585,984.9012,26.6162,24.768
NM_001143755,Lrrc27,2.7556,0.6985,1.099,0,0,1.6666
NM_010892,Nek2,15.8766,26.5358,26.0191,109.3345,185.8139,3.6209
NM_172477,Dennd2a,20.5992,1.7463,0.3665,0,1.0046,8.8399
NM_011346,Sell,245.8118,609.323,474.2001,56.2788,21.5951,199.422
NM_007529,Bcan,0.1312,0,0,0,0,0
NM_139307,Vasn,0.656,1.0478,0,0,0,0.0782
NM_146342,Olfr1269,0,0,0,0,0,0
NM_028020,Cpsf3l,110.6384,191.3495,186.8981,442.24,126.0599,36.6369
NM_001195023,Nploc4,103.8093,176.6951,201.5513,430.9979,288.2898,62.3578
NM_144933,Med17,71.7867,153.9958,135.5908,302.2895,50.7252,28.1638
NM_146822,Olfr640,0,0,0,0,0,0
NM_010171,F3,0,0,0,0,0,1.5697
NM_026918,Zg16,0.5253,9.4281,0,159.1958,3.5149,0
NM_001256042,Hsf4,0.1312,0,0,0.8048,0.5019,1.9167
NM_029825,Scfd1,73.7535,130.6084,145.4834,215.4522,55.7502,29.3175
NM_001277938,Rad51d,95.676,174.9583,142.1872,326.4411,28.6285,44.926
NM_001286419,Rbfox2,4.199,3.4914,4.7644,0,0,0.3523
NR_105882,Mir6917,0,0,0,0,0,0
NM_177102,Tmem91,17.3192,2.4441,4.0312,8.8422,2.5114,2.3105
NM_008122,Gjc1,0,0,0,0,0,0.4108
NM_010313,Gnb5,6.6935,8.7307,9.8956,1.6083,1.0046,1.5861
NR_036450,Gm14403,0.5248,1.7454,1.8324,4.8236,0.5025,0.3521
NR_104439,Clmn,8.1345,1.7462,1.099,0,0,1.2519
NM_026343,Stx17,59.9693,97.0816,83.1862,254.8857,131.5818,51.2006
NM_001128606,Epb4.1,158.9329,267.1294,284.7444,1079.8596,6231.7674,96.4055
NM_177054,Casc4,47.5094,45.3972,28.2175,126.2533,3.516,1.4475
NM_001252465,Mlst8,93.3132,93.9321,83.921,242.8164,118.0297,62.3972
NM_001168293,R3hdm2,150.3894,210.9204,180.2995,258.1021,97.9458,81.7585
NM_026331,Slc25a37,67.9895,154.0008,166.012,292.6662,6259.5992,68.2659
NM_022655,Ireb2,47.6441,145.2675,114.7043,226.7116,21.5968,29.9795
NM_021273,Ckb,6.0354,8.0304,5.1294,12.0693,11.0491,72.5416
NM_172574,Pqlc3,51.3141,85.9007,91.6139,42.6116,72.3197,70.5228
NM_025290,Rsph1,1.7056,1.3963,3.2976,4.0201,2.0095,4.197
NR_038029,1700061I17Rik,2.3617,0,0,1.607,0,0
NM_146552,Olfr811,0,0,0,0,0,0
NM_010240,Ftl1,2090.656,1852.6294,2151.623,6483.215,10616.8899,2169.8614
NM_001098841,Gm13278,0,0,0,0,0,0
